,speech_date,gb_date,fomc_date,branch,speaker,y_actual,y_speech_implied
315,22/04/1999,24/03/1999,30/03/1999,SF,parry,-0.081352459,0.20568919
316,22/04/1999,24/03/1999,30/03/1999,FOMC,Meyer,-0.081352459,0.1904277
317,26/04/1999,24/03/1999,30/03/1999,FOMC,Meyer,-0.081352459,0.29135433
318,28/04/1999,24/03/1999,30/03/1999,BOS,minehan,-0.081352459,0.2036319
319,28/04/1999,24/03/1999,30/03/1999,SF,parry,-0.081352459,0.21048808
320,28/04/1999,24/03/1999,30/03/1999,STL,poole,-0.081352459,0.3117754
321,29/04/1999,24/03/1999,30/03/1999,FOMC,Greenspan,-0.081352459,0.25667906
322,29/04/1999,24/03/1999,30/03/1999,FOMC,Gramlich,-0.081352459,0.2145189
323,29/04/1999,24/03/1999,30/03/1999,CLE,jordan,-0.081352459,0.2160369
324,03/05/1999,24/03/1999,30/03/1999,CLE,jordan,-0.081352459,0.2330224
325,04/05/1999,24/03/1999,30/03/1999,ATL,guynn,-0.081352459,0.24536757
326,06/05/1999,24/03/1999,30/03/1999,SF,parry,-0.081352459,0.25113702
327,06/05/1999,24/03/1999,30/03/1999,MIN,stern,-0.081352459,0.25965095
328,07/05/1999,24/03/1999,30/03/1999,CLE,jordan,-0.081352459,0.2173563
329,11/05/1999,24/03/1999,30/03/1999,CLE,jordan,-0.081352459,0.23088281
330,12/05/1999,24/03/1999,30/03/1999,CLE,jordan,-0.081352459,0.23346145
331,13/05/1999,13/05/1999,18/05/1999,FOMC,Rivlin,-0.081352459,0.23309009
332,13/05/1999,13/05/1999,18/05/1999,FOMC,Rivlin,-0.081352459,0.27058318
333,01/06/1999,13/05/1999,18/05/1999,FOMC,Rivlin,-0.081352459,0.2665917
334,02/06/1999,13/05/1999,18/05/1999,SF,parry,-0.081352459,0.25326005
335,02/06/1999,13/05/1999,18/05/1999,FOMC,Greenspan,-0.081352459,0.21016148
336,03/06/1999,13/05/1999,18/05/1999,FOMC,Meyer,-0.081352459,0.27082002
337,03/06/1999,13/05/1999,18/05/1999,NY,mcd,-0.081352459,0.28577435
338,05/06/1999,13/05/1999,18/05/1999,FOMC,Greenspan,-0.081352459,0.14027259
339,09/06/1999,13/05/1999,18/05/1999,MIN,stern,-0.081352459,0.16843475
340,10/06/1999,13/05/1999,18/05/1999,FOMC,Greenspan,-0.081352459,0.23292725
341,10/06/1999,13/05/1999,18/05/1999,FOMC,Ferguson,-0.081352459,0.24582443
342,14/06/1999,13/05/1999,18/05/1999,FOMC,Meyer,-0.081352459,0.28540498
343,14/06/1999,13/05/1999,18/05/1999,ATL,guynn,-0.081352459,0.229846
344,16/06/1999,13/05/1999,18/05/1999,FOMC,Gramlich,-0.081352459,0.25845018
345,22/06/1999,13/05/1999,18/05/1999,NY,mcd,-0.081352459,0.25326225
346,22/06/1999,13/05/1999,18/05/1999,FOMC,Ferguson,-0.081352459,0.29441103
347,13/07/1999,23/06/1999,30/06/1999,SF,parry,0.118647541,0.3759395
348,15/07/1999,23/06/1999,30/06/1999,DAL,poole,0.118647541,0.35360914
349,29/07/1999,23/06/1999,30/06/1999,STL,poole,0.118647541,0.33304337
350,29/07/1999,23/06/1999,30/06/1999,FOMC,Ferguson,0.118647541,0.30349314
351,06/08/1999,23/06/1999,30/06/1999,STL,poole,0.118647541,0.25221798
352,10/08/1999,23/06/1999,30/06/1999,DAL,poole,0.118647541,0.37497395
353,11/08/1999,23/06/1999,30/06/1999,SF,parry,0.118647541,0.35465276
354,20/08/1999,18/08/1999,24/08/1999,ATL,guynn,-0.081352459,0.19892982
355,27/08/1999,18/08/1999,24/08/1999,FOMC,Greenspan,-0.081352459,0.21433508
356,02/09/1999,18/08/1999,24/08/1999,SF,parry,-0.081352459,0.23902771
357,08/09/1999,18/08/1999,24/08/1999,FOMC,Greenspan,-0.081352459,0.18906005
358,08/09/1999,18/08/1999,24/08/1999,FOMC,Meyer,-0.081352459,0.17186825
359,09/09/1999,18/08/1999,24/08/1999,FOMC,Ferguson,-0.081352459,0.26157886
360,15/09/1999,18/08/1999,24/08/1999,FOMC,Gramlich,-0.081352459,0.25621164
361,16/09/1999,18/08/1999,24/08/1999,FOMC,Kelley,-0.081352459,0.24138322
362,17/09/1999,18/08/1999,24/08/1999,FOMC,Greenspan,-0.081352459,0.23220433
363,17/09/1999,18/08/1999,24/08/1999,FOMC,Gramlich,-0.081352459,0.2908597
364,21/09/1999,18/08/1999,24/08/1999,SF,parry,-0.081352459,0.24588165
365,21/09/1999,18/08/1999,24/08/1999,FOMC,Ferguson,-0.081352459,0.15870488
366,21/09/1999,18/08/1999,24/08/1999,STL,poole,-0.081352459,0.19983745
367,26/09/1999,18/08/1999,24/08/1999,RIC,broaddus,-0.081352459,0.26655775
368,27/09/1999,18/08/1999,24/08/1999,FOMC,Meyer,-0.081352459,0.22860268
369,27/09/1999,18/08/1999,24/08/1999,STL,poole,-0.081352459,0.14443122
370,27/09/1999,18/08/1999,24/08/1999,SF,parry,-0.081352459,0.16488555
371,27/09/1999,18/08/1999,24/08/1999,FOMC,Greenspan,-0.081352459,0.23649259
372,28/09/1999,18/08/1999,24/08/1999,FOMC,Ferguson,-0.081352459,0.2361249
373,30/09/1999,29/09/1999,05/10/1999,FOMC,Greenspan,-0.081352459,0.019563628
374,01/10/1999,29/09/1999,05/10/1999,KC,hoenig,-0.081352459,0.032556266
375,01/10/1999,29/09/1999,05/10/1999,FOMC,Meyer,-0.081352459,0.0358721
376,06/10/1999,29/09/1999,05/10/1999,FOMC,Ferguson,-0.081352459,0.06703369
377,11/10/1999,29/09/1999,05/10/1999,FOMC,Greenspan,-0.081352459,0.019778503
378,12/10/1999,29/09/1999,05/10/1999,FOMC,Meyer,-0.081352459,-0.002320292
379,14/10/1999,29/09/1999,05/10/1999,FOMC,Greenspan,-0.081352459,0.025003506
380,14/10/1999,29/09/1999,05/10/1999,PHI,boehne,-0.081352459,0.015900625
381,15/10/1999,29/09/1999,05/10/1999,FOMC,Greenspan,-0.081352459,0.03538218
382,15/10/1999,29/09/1999,05/10/1999,CLE,jordan,-0.081352459,0.078001335
383,19/10/1999,29/09/1999,05/10/1999,CLE,jordan,-0.081352459,0.035130247
384,19/10/1999,29/09/1999,05/10/1999,FOMC,Greenspan,-0.081352459,0.05461648
385,21/10/1999,29/09/1999,05/10/1999,CLE,jordan,-0.081352459,0.035577804
386,26/10/1999,29/09/1999,05/10/1999,SF,parry,-0.081352459,0.031260446
387,26/10/1999,29/09/1999,05/10/1999,STL,poole,-0.081352459,-0.06557287
388,27/10/1999,29/09/1999,05/10/1999,MIN,stern,-0.081352459,0.048174307
389,27/10/1999,29/09/1999,05/10/1999,BOS,minehan,-0.081352459,0.04318863
390,28/10/1999,29/09/1999,05/10/1999,FOMC,Greenspan,-0.081352459,0.020415707
391,28/10/1999,29/09/1999,05/10/1999,FOMC,Ferguson,-0.081352459,0.045614153
392,02/11/1999,29/09/1999,05/10/1999,FOMC,Greenspan,-0.081352459,0.017035676
393,04/11/1999,29/09/1999,05/10/1999,STL,poole,-0.081352459,0.024144543
394,04/11/1999,29/09/1999,05/10/1999,FOMC,Gramlich,-0.081352459,0.07532184
395,09/11/1999,29/09/1999,05/10/1999,ATL,guynn,-0.081352459,0.048251465
396,15/11/1999,10/11/1999,16/11/1999,FOMC,Greenspan,-0.081352459,0.15843269
397,17/11/1999,10/11/1999,16/11/1999,NY,mcd,-0.081352459,0.123221695
398,18/11/1999,10/11/1999,16/11/1999,ATL,guynn,-0.081352459,0.14060318
399,18/11/1999,10/11/1999,16/11/1999,DAL,poole,-0.081352459,0.116628245
400,24/11/1999,10/11/1999,16/11/1999,CLE,jordan,-0.081352459,0.12095751
401,30/11/1999,10/11/1999,16/11/1999,FOMC,Meyer,-0.081352459,-0.011589469
402,02/12/1999,10/11/1999,16/11/1999,STL,poole,-0.081352459,0.1946841
403,07/12/1999,10/11/1999,16/11/1999,SF,parry,-0.081352459,0.13987654
404,13/12/1999,10/11/1999,16/11/1999,BOS,minehan,-0.081352459,0.0867168
405,15/12/1999,15/12/1999,21/12/1999,FOMC,Meyer,0.118647541,0.17014576
406,06/01/2000,15/12/1999,21/12/1999,BOS,minehan,0.118647541,-0.020460667
407,07/01/2000,15/12/1999,21/12/1999,FOMC,Ferguson,0.118647541,0.007131023
408,12/01/2000,15/12/1999,21/12/1999,PHI,boehne,0.118647541,-0.047200307
409,12/01/2000,15/12/1999,21/12/1999,CHI,,0.118647541,0.011668159
410,13/01/2000,15/12/1999,21/12/1999,FOMC,Gramlich,0.118647541,-0.03273444
411,13/01/2000,15/12/1999,21/12/1999,FOMC,Greenspan,0.118647541,-0.004361229
412,14/01/2000,15/12/1999,21/12/1999,FOMC,Meyer,0.118647541,0.021350367
413,19/01/2000,15/12/1999,21/12/1999,PHI,boehne,0.118647541,-0.017486172
414,20/01/2000,15/12/1999,21/12/1999,FOMC,Meyer,0.118647541,0.012065304
415,21/01/2000,15/12/1999,21/12/1999,DAL,poole,0.118647541,0.00086592
416,22/01/2000,15/12/1999,21/12/1999,KC,hoenig,0.118647541,0.012204749
417,24/01/2000,15/12/1999,21/12/1999,SF,parry,0.118647541,-0.01535316
418,24/01/2000,15/12/1999,21/12/1999,ATL,guynn,0.118647541,-0.015603261
419,03/02/2000,27/01/2000,02/02/2000,FOMC,Meyer,0.118647541,0.27661622
420,16/02/2000,27/01/2000,02/02/2000,STL,poole,0.118647541,0.13260162
421,17/02/2000,27/01/2000,02/02/2000,RIC,broaddus,0.118647541,0.1706295
422,17/02/2000,27/01/2000,02/02/2000,FOMC,Ferguson,0.118647541,0.13811995
423,23/02/2000,27/01/2000,02/02/2000,FOMC,Meyer,0.118647541,0.0903129
424,24/02/2000,27/01/2000,02/02/2000,STL,poole,0.118647541,0.1258942
425,25/02/2000,27/01/2000,02/02/2000,FOMC,Meyer,0.118647541,0.21583483
426,03/03/2000,27/01/2000,02/02/2000,ATL,guynn,0.118647541,0.18816216
427,03/03/2000,27/01/2000,02/02/2000,FOMC,Meyer,0.118647541,0.23481432
428,06/03/2000,27/01/2000,02/02/2000,FOMC,Greenspan,0.118647541,0.15866445
429,06/03/2000,27/01/2000,02/02/2000,FOMC,Ferguson,0.118647541,0.15050957
430,07/03/2000,27/01/2000,02/02/2000,FOMC,Gramlich,0.118647541,0.17303075
431,07/03/2000,27/01/2000,02/02/2000,DAL,poole,0.118647541,0.18325484
432,08/03/2000,27/01/2000,02/02/2000,FOMC,Greenspan,0.118647541,0.19893806
433,09/03/2000,27/01/2000,02/02/2000,PHI,boehne,0.118647541,0.16694435
434,13/03/2000,27/01/2000,02/02/2000,FOMC,Gramlich,0.118647541,0.40594667
435,22/03/2000,15/03/2000,21/03/2000,FOMC,Greenspan,0.018647541,0.12512231
436,24/03/2000,15/03/2000,21/03/2000,NY,mcd,0.018647541,0.09516248
437,28/03/2000,15/03/2000,21/03/2000,PHI,boehne,0.018647541,0.13886364
438,29/03/2000,15/03/2000,21/03/2000,SF,parry,0.018647541,0.10408111
439,30/03/2000,15/03/2000,21/03/2000,CHI,,0.018647541,0.11422762
440,30/03/2000,15/03/2000,21/03/2000,NY,mcd,0.018647541,0.07612227
441,30/03/2000,15/03/2000,21/03/2000,FOMC,Kelley,0.018647541,0.10413061
442,05/04/2000,15/03/2000,21/03/2000,BOS,minehan,0.018647541,0.056355685
443,05/04/2000,15/03/2000,21/03/2000,CHI,,0.018647541,0.119832516
444,06/04/2000,15/03/2000,21/03/2000,NY,mcd,0.018647541,0.11567123
445,06/04/2000,15/03/2000,21/03/2000,FOMC,Ferguson,0.018647541,0.12778172
446,07/04/2000,15/03/2000,21/03/2000,STL,poole,0.018647541,0.082763225
447,07/04/2000,15/03/2000,21/03/2000,FOMC,Greenspan,0.018647541,0.12087999
448,10/04/2000,15/03/2000,21/03/2000,FOMC,Greenspan,0.018647541,0.16219078
449,11/04/2000,15/03/2000,21/03/2000,FOMC,Greenspan,0.018647541,0.16457717
450,14/04/2000,15/03/2000,21/03/2000,FOMC,Gramlich,0.018647541,0.13548519
451,14/04/2000,15/03/2000,21/03/2000,FOMC,Greenspan,0.018647541,0.1131385
452,14/04/2000,15/03/2000,21/03/2000,FOMC,Meyer,0.018647541,0.06433886
453,14/04/2000,15/03/2000,21/03/2000,CHI,,0.018647541,0.12722771
454,15/04/2000,15/03/2000,21/03/2000,FOMC,Greenspan,0.018647541,0.112381086
455,15/04/2000,15/03/2000,21/03/2000,CLE,jordan,0.018647541,0.0892109
456,17/04/2000,15/03/2000,21/03/2000,FOMC,Gramlich,0.018647541,0.11943655
457,17/04/2000,15/03/2000,21/03/2000,SF,parry,0.018647541,0.09174377
458,20/04/2000,15/03/2000,21/03/2000,FOMC,Gramlich,0.018647541,0.13803014
459,20/04/2000,15/03/2000,21/03/2000,CHI,,0.018647541,0.2216558
460,21/04/2000,15/03/2000,21/03/2000,CHI,,0.018647541,0.124532446
461,25/04/2000,15/03/2000,21/03/2000,DAL,poole,0.018647541,0.11054018
462,25/04/2000,15/03/2000,21/03/2000,STL,poole,0.018647541,0.1025483
463,27/04/2000,15/03/2000,21/03/2000,FOMC,Greenspan,0.018647541,0.122765064
464,04/05/2000,15/03/2000,21/03/2000,SF,parry,0.018647541,0.0755077
465,04/05/2000,15/03/2000,21/03/2000,FOMC,Ferguson,0.018647541,0.16597988
466,04/05/2000,15/03/2000,21/03/2000,CHI,,0.018647541,0.13049011
467,04/05/2000,15/03/2000,21/03/2000,FOMC,Greenspan,0.018647541,0.1502221
468,05/05/2000,15/03/2000,21/03/2000,CHI,,0.018647541,0.11404973
469,05/05/2000,15/03/2000,21/03/2000,RIC,broaddus,0.018647541,0.15060383
470,09/05/2000,15/03/2000,21/03/2000,FOMC,Ferguson,0.018647541,0.07582961
471,09/05/2000,15/03/2000,21/03/2000,PHI,boehne,0.018647541,0.15447983
472,09/05/2000,15/03/2000,21/03/2000,SF,parry,0.018647541,0.0890526
473,11/05/2000,11/05/2000,16/05/2000,FOMC,Ferguson,0.018647541,-0.01334046
474,12/05/2000,11/05/2000,16/05/2000,FOMC,Ferguson,0.018647541,-0.028028117
475,18/05/2000,11/05/2000,16/05/2000,FOMC,Greenspan,0.018647541,-0.03819503
476,22/05/2000,11/05/2000,16/05/2000,CHI,,0.018647541,-0.0761597
477,22/05/2000,11/05/2000,16/05/2000,FOMC,Ferguson,0.018647541,-0.005706387
478,25/05/2000,11/05/2000,16/05/2000,FOMC,Greenspan,0.018647541,-0.017430114
479,26/05/2000,11/05/2000,16/05/2000,FOMC,Ferguson,0.018647541,-0.000806617
480,31/05/2000,11/05/2000,16/05/2000,FOMC,Meyer,0.018647541,-0.02319664
481,01/06/2000,11/05/2000,16/05/2000,FOMC,Meyer,0.018647541,-0.012111591
482,01/06/2000,11/05/2000,16/05/2000,SF,parry,0.018647541,-0.072224125
483,05/06/2000,11/05/2000,16/05/2000,ATL,guynn,0.018647541,-0.035434857
484,05/06/2000,11/05/2000,16/05/2000,DAL,poole,0.018647541,-0.037648156
485,06/06/2000,11/05/2000,16/05/2000,FOMC,Meyer,0.018647541,-0.09804757
486,06/06/2000,11/05/2000,16/05/2000,SF,parry,0.018647541,-0.0646825
487,07/06/2000,11/05/2000,16/05/2000,CLE,jordan,0.018647541,-0.04594958
488,13/06/2000,11/05/2000,16/05/2000,FOMC,Greenspan,0.018647541,-0.0998223
489,13/06/2000,11/05/2000,16/05/2000,NY,mcd,0.018647541,-0.028058784
490,14/06/2000,11/05/2000,16/05/2000,SF,parry,0.018647541,-0.036316857
491,15/06/2000,11/05/2000,16/05/2000,CHI,,0.018647541,-0.037462905
492,15/06/2000,11/05/2000,16/05/2000,RIC,broaddus,0.018647541,-0.06753971
493,16/06/2000,11/05/2000,16/05/2000,PHI,santomero,0.018647541,-0.053079978
494,19/06/2000,11/05/2000,16/05/2000,NY,mcd,0.018647541,-0.026121186
495,01/07/2000,21/06/2000,28/06/2000,CLE,jordan,0.218647541,0.11681466
496,08/07/2000,21/06/2000,28/06/2000,NY,mcd,0.218647541,0.12676296
497,11/07/2000,21/06/2000,28/06/2000,FOMC,Greenspan,0.218647541,0.18662642
498,12/07/2000,21/06/2000,28/06/2000,FOMC,Greenspan,0.218647541,0.14812253
499,27/07/2000,21/06/2000,28/06/2000,CHI,,0.218647541,0.19765784
500,08/08/2000,21/06/2000,28/06/2000,CHI,,0.218647541,0.16887577
501,10/08/2000,21/06/2000,28/06/2000,SF,parry,0.218647541,0.16103074
502,25/08/2000,16/08/2000,22/08/2000,FOMC,Greenspan,0.118647541,0.3037414
503,31/08/2000,16/08/2000,22/08/2000,FOMC,Meyer,0.118647541,0.33100682
504,11/09/2000,16/08/2000,22/08/2000,DAL,poole,0.118647541,0.3523235
505,12/09/2000,16/08/2000,22/08/2000,CHI,,0.118647541,0.3625663
506,12/09/2000,16/08/2000,22/08/2000,BOS,minehan,0.118647541,0.3265336
507,15/09/2000,16/08/2000,22/08/2000,CLE,jordan,0.118647541,0.39047366
508,15/09/2000,16/08/2000,22/08/2000,FOMC,Ferguson,0.118647541,0.42441967
509,18/09/2000,16/08/2000,22/08/2000,DAL,poole,0.118647541,0.3819533
510,18/09/2000,16/08/2000,22/08/2000,FOMC,Greenspan,0.118647541,0.4305613
511,18/09/2000,16/08/2000,22/08/2000,ATL,guynn,0.118647541,0.3182409
512,19/09/2000,16/08/2000,22/08/2000,KC,hoenig,0.118647541,0.36576527
513,20/09/2000,16/08/2000,22/08/2000,DAL,poole,0.118647541,0.36271334
514,20/09/2000,16/08/2000,22/08/2000,NY,mcd,0.118647541,0.36668795
515,21/09/2000,16/08/2000,22/08/2000,DAL,poole,0.118647541,0.43281966
516,26/09/2000,16/08/2000,22/08/2000,CLE,jordan,0.118647541,0.38698643
517,28/09/2000,27/09/2000,03/10/2000,CLE,jordan,0.418647541,0.39092422
518,29/09/2000,27/09/2000,03/10/2000,SF,parry,0.418647541,0.35460037
519,04/10/2000,27/09/2000,03/10/2000,DAL,poole,0.418647541,0.34769416
520,05/10/2000,27/09/2000,03/10/2000,PHI,santomero,0.418647541,0.37937707
521,10/10/2000,27/09/2000,03/10/2000,DAL,poole,0.418647541,0.39735252
522,11/10/2000,27/09/2000,03/10/2000,STL,poole,0.418647541,0.39555225
523,11/10/2000,27/09/2000,03/10/2000,FOMC,Ferguson,0.418647541,0.3521758
524,14/10/2000,27/09/2000,03/10/2000,STL,poole,0.418647541,0.20565732
525,16/10/2000,27/09/2000,03/10/2000,FOMC,Greenspan,0.418647541,0.3310144
526,18/10/2000,27/09/2000,03/10/2000,SF,parry,0.418647541,0.36736357
527,18/10/2000,27/09/2000,03/10/2000,FOMC,Ferguson,0.418647541,0.45909834
528,19/10/2000,27/09/2000,03/10/2000,FOMC,Meyer,0.418647541,0.5212344
529,19/10/2000,27/09/2000,03/10/2000,SF,parry,0.418647541,0.38010418
530,19/10/2000,27/09/2000,03/10/2000,DAL,poole,0.418647541,0.35794538
531,19/10/2000,27/09/2000,03/10/2000,CLE,jordan,0.418647541,0.32564017
532,19/10/2000,27/09/2000,03/10/2000,FOMC,Greenspan,0.418647541,0.32513657
533,20/10/2000,27/09/2000,03/10/2000,FOMC,Ferguson,0.418647541,0.27538612
534,24/10/2000,27/09/2000,03/10/2000,FOMC,Meyer,0.418647541,0.8254972
535,30/10/2000,27/09/2000,03/10/2000,CHI,,0.418647541,0.40602207
536,31/10/2000,27/09/2000,03/10/2000,FOMC,Ferguson,0.418647541,0.41886163
537,09/11/2000,08/11/2000,15/11/2000,KC,hoenig,0.718647541,0.1651696
538,14/11/2000,08/11/2000,15/11/2000,FOMC,Greenspan,0.718647541,0.27521497
539,20/11/2000,08/11/2000,15/11/2000,FOMC,Greenspan,0.718647541,0.3006421
540,21/11/2000,08/11/2000,15/11/2000,FOMC,Gramlich,0.718647541,0.33613923
541,28/11/2000,08/11/2000,15/11/2000,STL,poole,0.718647541,0.22726975
542,28/11/2000,08/11/2000,15/11/2000,CHI,,0.718647541,0.31763968
543,28/11/2000,08/11/2000,15/11/2000,SF,parry,0.718647541,0.32284763
544,30/11/2000,08/11/2000,15/11/2000,STL,poole,0.718647541,0.21107334
545,04/12/2000,08/11/2000,15/11/2000,BOS,minehan,0.718647541,0.30682403
546,05/12/2000,08/11/2000,15/11/2000,CHI,,0.718647541,0.26926017
547,05/12/2000,08/11/2000,15/11/2000,SF,parry,0.718647541,0.32114196
548,05/12/2000,08/11/2000,15/11/2000,FOMC,Greenspan,0.718647541,0.26778406
549,06/12/2000,08/11/2000,15/11/2000,FOMC,Ferguson,0.718647541,0.19986492
550,06/12/2000,08/11/2000,15/11/2000,FOMC,Gramlich,0.718647541,0.37976164
551,08/12/2000,08/11/2000,15/11/2000,FOMC,Greenspan,0.718647541,0.29972935
552,08/01/2001,13/12/2000,19/12/2000,ATL,guynn,0.918647541,0.570717
553,10/01/2001,13/12/2000,19/12/2000,BOS,minehan,0.918647541,0.5534657
554,12/01/2001,13/12/2000,19/12/2000,FOMC,Ferguson,0.918647541,0.52156794
555,15/01/2001,13/12/2000,19/12/2000,STL,poole,0.918647541,0.5567775
556,17/01/2001,13/12/2000,19/12/2000,PHI,santomero,0.918647541,0.6681047
557,18/01/2001,13/12/2000,19/12/2000,STL,poole,0.918647541,0.39573312
558,18/01/2001,13/12/2000,19/12/2000,CHI,,0.918647541,0.5969199
559,25/01/2001,25/01/2001,31/01/2001,FOMC,Ferguson,1.118647541,0.98828053
560,02/02/2001,25/01/2001,31/01/2001,DAL,poole,1.118647541,1.0234436
561,05/02/2001,25/01/2001,31/01/2001,NY,mc,1.118647541,0.99475104
562,07/02/2001,25/01/2001,31/01/2001,CHI,,1.118647541,0.7809726
563,12/02/2001,25/01/2001,31/01/2001,BOS,minehan,1.118647541,1.0266578
564,14/02/2001,25/01/2001,31/01/2001,FOMC,Ferguson,1.118647541,0.92328703
565,15/02/2001,25/01/2001,31/01/2001,STL,poole,1.118647541,0.90139246
566,15/02/2001,25/01/2001,31/01/2001,FOMC,Meyer,1.118647541,1.0476377
567,20/02/2001,25/01/2001,31/01/2001,FOMC,Gramlich,1.118647541,0.666683
568,21/02/2001,25/01/2001,31/01/2001,SF,parry,1.118647541,1.0010033
569,27/02/2001,25/01/2001,31/01/2001,FOMC,Ferguson,1.118647541,1.1241641
570,05/03/2001,25/01/2001,31/01/2001,FOMC,Meyer,1.118647541,0.9500738
571,07/03/2001,25/01/2001,31/01/2001,FOMC,Greenspan,1.118647541,0.96815133
572,08/03/2001,25/01/2001,31/01/2001,CHI,,1.118647541,0.9593182
573,09/03/2001,25/01/2001,31/01/2001,FOMC,Ferguson,1.118647541,1.1629539
574,10/03/2001,25/01/2001,31/01/2001,ATL,guynn,1.118647541,0.9886667
575,15/03/2001,14/03/2001,20/03/2001,FOMC,Meyer,0.818647541,0.89044404
576,17/03/2001,14/03/2001,20/03/2001,PHI,santomero,0.818647541,0.82477677
577,23/03/2001,14/03/2001,20/03/2001,FOMC,Gramlich,0.818647541,0.9291748
578,26/03/2001,14/03/2001,20/03/2001,PHI,santomero,0.818647541,0.7840502
579,27/03/2001,14/03/2001,20/03/2001,STL,poole,0.818647541,0.8341384
580,27/03/2001,14/03/2001,20/03/2001,FOMC,Greenspan,0.818647541,0.8275804
581,28/03/2001,14/03/2001,20/03/2001,FOMC,Meyer,0.818647541,0.63390625
582,03/04/2001,14/03/2001,20/03/2001,SF,parry,0.818647541,0.7709045
583,04/04/2001,14/03/2001,20/03/2001,ATL,guynn,0.818647541,0.812801
584,04/04/2001,14/03/2001,20/03/2001,CHI,,0.818647541,0.79116595
585,05/04/2001,14/03/2001,20/03/2001,SF,parry,0.818647541,0.8100026
586,05/04/2001,14/03/2001,20/03/2001,BOS,minehan,0.818647541,0.8730751
587,05/04/2001,14/03/2001,20/03/2001,FOMC,Ferguson,0.818647541,1.0760869
588,05/04/2001,14/03/2001,20/03/2001,FOMC,Gramlich,0.818647541,0.8697465
589,06/04/2001,14/03/2001,20/03/2001,FOMC,Greenspan,0.818647541,0.899861
590,10/04/2001,14/03/2001,20/03/2001,STL,poole,0.818647541,0.7504541
591,12/04/2001,14/03/2001,20/03/2001,KC,hoenig,0.818647541,0.82347274
592,18/04/2001,14/03/2001,20/03/2001,PHI,santomero,0.818647541,1.1637303
593,19/04/2001,14/03/2001,20/03/2001,FOMC,Gramlich,0.818647541,1.3139279
594,19/04/2001,14/03/2001,20/03/2001,FOMC,Ferguson,0.818647541,0.86918414
595,19/04/2001,14/03/2001,20/03/2001,DAL,poole,0.818647541,0.918123
596,20/04/2001,14/03/2001,20/03/2001,DAL,poole,0.818647541,0.84843934
597,21/04/2001,14/03/2001,20/03/2001,PHI,santomero,0.818647541,0.9064139
598,25/04/2001,14/03/2001,20/03/2001,BOS,minehan,0.818647541,0.8492662
599,26/04/2001,14/03/2001,20/03/2001,SF,parry,0.818647541,0.8600671
600,26/04/2001,14/03/2001,20/03/2001,KC,hoenig,0.818647541,0.89762783
601,26/04/2001,14/03/2001,20/03/2001,FOMC,Ferguson,0.818647541,1.0792773
602,26/04/2001,14/03/2001,20/03/2001,PHI,santomero,0.818647541,0.88310385
603,27/04/2001,14/03/2001,20/03/2001,FOMC,Greenspan,0.818647541,0.8409278
604,03/05/2001,14/03/2001,20/03/2001,NY,mc,0.818647541,0.867008
605,04/05/2001,14/03/2001,20/03/2001,CHI,,0.818647541,0.79177636
606,04/05/2001,14/03/2001,20/03/2001,STL,poole,0.818647541,0.623503
607,07/05/2001,14/03/2001,20/03/2001,PHI,santomero,0.818647541,0.82678306
608,10/05/2001,09/05/2001,15/05/2001,FOMC,Greenspan,1.018647541,0.7104734
609,10/05/2001,09/05/2001,15/05/2001,FOMC,Meyer,1.018647541,0.8174376
610,10/05/2001,09/05/2001,15/05/2001,CHI,,1.018647541,0.7317387
611,11/05/2001,09/05/2001,15/05/2001,CHI,,1.018647541,0.75330865
612,11/05/2001,09/05/2001,15/05/2001,DAL,poole,1.018647541,0.6895703
613,17/05/2001,09/05/2001,15/05/2001,FOMC,Meyer,1.018647541,0.73559654
614,18/05/2001,09/05/2001,15/05/2001,DAL,poole,1.018647541,0.65587485
615,18/05/2001,09/05/2001,15/05/2001,FOMC,Greenspan,1.018647541,0.69045305
616,21/05/2001,09/05/2001,15/05/2001,CHI,,1.018647541,0.76076126
617,21/05/2001,09/05/2001,15/05/2001,FOMC,Meyer,1.018647541,0.86397403
618,21/05/2001,09/05/2001,15/05/2001,FOMC,Ferguson,1.018647541,0.7201119
619,21/05/2001,09/05/2001,15/05/2001,CLE,jordan,1.018647541,0.69001913
620,22/05/2001,09/05/2001,15/05/2001,PHI,santomero,1.018647541,0.7953314
